No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,snow,rain,pm_state
28513,2013,4,3,0,138.0,-2,8.0,1011.0,cv,1.78,no,no,Episodio de Polución
28514,2013,4,3,1,149.0,-1,6.0,1010.0,NE,0.89,no,no,Episodio de Polución
28515,2013,4,3,2,153.0,-1,5.0,1010.0,SE,1.79,no,no,Alta Polución
28516,2013,4,3,3,184.0,-1,3.0,1009.0,NE,0.89,no,no,Alta Polución
28517,2013,4,3,4,179.0,-1,3.0,1010.0,cv,0.89,no,no,Alta Polución
28518,2013,4,3,5,183.0,-1,3.0,1010.0,NE,0.89,no,no,Alta Polución
28519,2013,4,3,6,194.0,0,4.0,1010.0,cv,0.89,no,no,Alta Polución
28520,2013,4,3,7,184.0,1,4.0,1011.0,NW,1.79,no,no,Alta Polución
28521,2013,4,3,8,153.0,1,10.0,1012.0,NW,3.58,no,no,Alta Polución
28522,2013,4,3,9,150.0,-1,13.0,1012.0,NE,3.13,no,no,Episodio de Polución
28523,2013,4,3,10,126.0,-1,17.0,1012.0,SE,4.02,no,no,Episodio de Polución
28524,2013,4,3,11,156.0,0,18.0,1012.0,SE,8.04,no,no,Alta Polución
28525,2013,4,3,12,156.0,0,18.0,1012.0,SE,15.19,no,no,Alta Polución
28526,2013,4,3,13,178.0,2,19.0,1011.0,SE,21.0,no,no,Alta Polución
28527,2013,4,3,14,243.0,-1,18.0,1012.0,SE,28.15,no,no,Alta Polución
28528,2013,4,3,15,122.0,-1,17.0,1012.0,SE,36.2,no,no,Episodio de Polución
28529,2013,4,3,16,100.0,-3,16.0,1012.0,SE,44.25,no,no,Episodio de Polución
28530,2013,4,3,17,73.0,-4,16.0,1012.0,SE,50.06,no,no,Episodio de Polución
28531,2013,4,3,18,60.0,-4,14.0,1013.0,SE,54.98,no,no,Episodio de Polución
28532,2013,4,3,19,46.0,-4,12.0,1014.0,SE,58.11,no,no,Episodio de Polución
28533,2013,4,3,20,33.0,-4,11.0,1015.0,SE,59.9,no,no,Baja Polución
28534,2013,4,3,21,32.0,-4,10.0,1015.0,SE,61.69,no,no,Baja Polución
28535,2013,4,3,22,34.0,-4,9.0,1016.0,SE,64.82,no,no,Baja Polución
28536,2013,4,3,23,37.0,-4,8.0,1016.0,SE,66.61,no,no,Episodio de Polución
28537,2013,4,4,0,38.0,-3,7.0,1016.0,SE,68.4,no,no,Episodio de Polución
28538,2013,4,4,1,38.0,-4,9.0,1016.0,SE,71.53,no,no,Episodio de Polución
28539,2013,4,4,2,47.0,-4,9.0,1015.0,SE,73.32,no,no,Episodio de Polución
28540,2013,4,4,3,61.0,-4,8.0,1015.0,SE,76.45,no,no,Episodio de Polución
28541,2013,4,4,4,48.0,-4,9.0,1015.0,SE,79.58,no,no,Episodio de Polución
28542,2013,4,4,5,47.0,-4,8.0,1014.0,SE,81.37,no,no,Episodio de Polución
28543,2013,4,4,6,56.0,-3,8.0,1015.0,SE,83.16,no,no,Episodio de Polución
28544,2013,4,4,7,72.0,-4,9.0,1015.0,cv,0.89,no,no,Episodio de Polución
28545,2013,4,4,8,89.0,-4,10.0,1015.0,NW,1.79,no,no,Episodio de Polución
28546,2013,4,4,9,92.0,-5,10.0,1015.0,cv,0.89,no,no,Episodio de Polución
28547,2013,4,4,10,83.0,-5,10.0,1016.0,cv,1.78,no,no,Episodio de Polución
28548,2013,4,4,11,87.0,-5,11.0,1015.0,cv,2.67,no,no,Episodio de Polución
28549,2013,4,4,12,89.0,-5,11.0,1014.0,cv,3.56,no,no,Episodio de Polución
28550,2013,4,4,13,100.0,-5,11.0,1013.0,NW,1.79,no,no,Episodio de Polución
28551,2013,4,4,14,107.0,-5,11.0,1013.0,NW,5.81,no,no,Episodio de Polución
28552,2013,4,4,15,98.0,-1,9.0,1012.0,NW,10.73,no,no,Episodio de Polución
28553,2013,4,4,16,78.0,4,7.0,1012.0,NW,16.54,no,si,Episodio de Polución
28554,2013,4,4,17,83.0,5,7.0,1013.0,NW,21.46,no,si,Episodio de Polución
28555,2013,4,4,18,84.0,5,6.0,1013.0,NW,26.38,no,si,Episodio de Polución
28556,2013,4,4,19,91.0,5,6.0,1014.0,NW,30.4,no,si,Episodio de Polución
28557,2013,4,4,20,99.0,5,6.0,1015.0,NW,34.42,no,si,Episodio de Polución
28558,2013,4,4,21,99.0,5,6.0,1015.0,NW,38.44,no,si,Episodio de Polución
28559,2013,4,4,22,111.0,5,6.0,1016.0,NW,42.46,no,si,Episodio de Polución
28560,2013,4,4,23,118.0,5,6.0,1016.0,NW,45.59,no,si,Episodio de Polución
28561,2013,4,5,0,122.0,5,6.0,1016.0,NW,49.61,no,si,Episodio de Polución
28562,2013,4,5,1,117.0,5,6.0,1016.0,NW,51.4,no,si,Episodio de Polución
28563,2013,4,5,2,113.0,6,6.0,1017.0,NW,54.53,no,si,Episodio de Polución
28564,2013,4,5,3,108.0,5,6.0,1017.0,NW,56.32,no,si,Episodio de Polución
28565,2013,4,5,4,110.0,5,6.0,1017.0,NW,59.45,no,si,Episodio de Polución
28566,2013,4,5,5,121.0,5,6.0,1016.0,cv,0.89,no,si,Episodio de Polución
28567,2013,4,5,6,122.0,5,5.0,1016.0,NW,1.79,no,no,Episodio de Polución
28568,2013,4,5,7,116.0,5,6.0,1016.0,NW,3.58,no,no,Episodio de Polución
28569,2013,4,5,8,106.0,6,7.0,1017.0,NW,6.71,no,no,Episodio de Polución
28570,2013,4,5,9,107.0,7,9.0,1017.0,NW,8.5,no,no,Episodio de Polución
28571,2013,4,5,10,111.0,7,11.0,1017.0,NW,13.42,no,no,Episodio de Polución
28572,2013,4,5,11,122.0,4,14.0,1017.0,NW,21.47,no,no,Episodio de Polución
28573,2013,4,5,12,88.0,-3,14.0,1017.0,NW,30.41,no,no,Episodio de Polución
28574,2013,4,5,13,24.0,-5,14.0,1017.0,NW,39.35,no,no,Baja Polución
28575,2013,4,5,14,9.0,-5,14.0,1017.0,NW,47.4,no,no,Baja Polución
28576,2013,4,5,15,12.0,-7,13.0,1017.0,NW,57.23,no,no,Baja Polución
28577,2013,4,5,16,15.0,-9,13.0,1017.0,NW,67.06,no,no,Baja Polución
28578,2013,4,5,17,11.0,-6,12.0,1018.0,NW,76.0,no,no,Baja Polución
28579,2013,4,5,18,11.0,-5,9.0,1019.0,NW,84.94,no,no,Baja Polución
28580,2013,4,5,19,9.0,-10,9.0,1020.0,NW,93.88,no,no,Baja Polución
28581,2013,4,5,20,10.0,-8,7.0,1022.0,NW,98.8,no,no,Baja Polución
28582,2013,4,5,21,9.0,-10,5.0,1023.0,NW,104.61,no,no,Baja Polución
28583,2013,4,5,22,8.0,-9,4.0,1023.0,NW,108.63,no,no,Baja Polución
28584,2013,4,5,23,9.0,-9,3.0,1023.0,NW,111.76,no,no,Baja Polución
28585,2013,4,6,0,8.0,-9,2.0,1023.0,NE,1.79,no,no,Baja Polución
28586,2013,4,6,1,7.0,-9,3.0,1023.0,NW,1.79,no,no,Baja Polución
28587,2013,4,6,2,6.0,-9,2.0,1022.0,NE,1.79,no,no,Baja Polución
28588,2013,4,6,3,6.0,-8,3.0,1021.0,NW,4.02,no,no,Baja Polución
28589,2013,4,6,4,6.0,-7,1.0,1021.0,NW,5.81,no,no,Baja Polución
28590,2013,4,6,5,5.0,-4,-1.0,1020.0,NE,0.89,no,no,Baja Polución
28591,2013,4,6,6,12.0,-5,0.0,1020.0,NW,1.79,no,no,Baja Polución
28592,2013,4,6,7,9.0,-3,3.0,1020.0,NW,3.58,no,no,Baja Polución
28593,2013,4,6,8,17.0,-9,7.0,1020.0,NW,6.71,no,no,Baja Polución
28594,2013,4,6,9,11.0,-11,10.0,1020.0,NW,13.86,no,no,Baja Polución
28595,2013,4,6,10,16.0,-13,11.0,1020.0,NW,19.67,no,no,Baja Polución
28596,2013,4,6,11,13.0,-12,12.0,1018.0,NW,27.72,no,no,Baja Polución
28597,2013,4,6,12,10.0,-11,12.0,1017.0,NE,4.02,no,no,Baja Polución
28598,2013,4,6,13,12.0,-12,13.0,1016.0,NE,8.94,no,no,Baja Polución
28599,2013,4,6,14,10.0,-11,14.0,1015.0,SE,3.13,no,no,Baja Polución
28600,2013,4,6,15,15.0,-12,14.0,1014.0,cv,1.79,no,no,Baja Polución
28601,2013,4,6,16,11.0,-12,14.0,1013.0,SE,3.13,no,no,Baja Polución
28602,2013,4,6,17,13.0,-13,13.0,1012.0,SE,6.26,no,no,Baja Polución
28603,2013,4,6,18,11.0,-12,12.0,1011.0,SE,9.39,no,no,Baja Polución
28604,2013,4,6,19,14.0,-10,9.0,1011.0,SE,12.52,no,no,Baja Polución
28605,2013,4,6,20,24.0,-10,10.0,1012.0,SE,16.54,no,no,Baja Polución
28606,2013,4,6,21,33.0,-9,8.0,1012.0,SE,19.67,no,no,Baja Polución
28607,2013,4,6,22,34.0,-8,7.0,1012.0,SE,21.46,no,no,Baja Polución
28608,2013,4,6,23,32.0,-7,7.0,1012.0,SE,23.25,no,no,Baja Polución
28609,2013,4,7,0,36.0,-8,6.0,1012.0,SE,25.04,no,no,Episodio de Polución
28610,2013,4,7,1,43.0,-8,6.0,1011.0,SE,28.17,no,no,Episodio de Polución
28611,2013,4,7,2,55.0,-7,6.0,1010.0,SE,31.3,no,no,Episodio de Polución
28612,2013,4,7,3,57.0,-3,4.0,1010.0,SE,34.43,no,no,Episodio de Polución
28613,2013,4,7,4,57.0,-3,3.0,1010.0,SE,38.45,no,no,Episodio de Polución
28614,2013,4,7,5,59.0,-3,3.0,1010.0,SE,41.58,no,no,Episodio de Polución
28615,2013,4,7,6,104.0,-3,3.0,1010.0,SE,45.6,no,no,Episodio de Polución
28616,2013,4,7,7,90.0,-3,4.0,1011.0,SE,49.62,no,no,Episodio de Polución
28617,2013,4,7,8,69.0,-3,5.0,1011.0,SE,54.54,no,no,Episodio de Polución
28618,2013,4,7,9,67.0,-2,7.0,1011.0,SE,58.56,no,no,Episodio de Polución
28619,2013,4,7,10,63.0,-2,9.0,1010.0,SE,62.58,no,no,Episodio de Polución
28620,2013,4,7,11,71.0,-1,11.0,1008.0,SE,66.6,no,no,Episodio de Polución
28621,2013,4,7,12,77.0,-1,12.0,1007.0,SE,71.52,no,no,Episodio de Polución
28622,2013,4,7,13,80.0,-2,13.0,1006.0,SE,75.54,no,no,Episodio de Polución
28623,2013,4,7,14,89.0,-4,14.0,1005.0,SE,80.46,no,no,Episodio de Polución
28624,2013,4,7,15,106.0,-1,15.0,1004.0,SE,86.27,no,no,Episodio de Polución
28625,2013,4,7,16,114.0,-1,14.0,1003.0,SE,91.19,no,no,Episodio de Polución
28626,2013,4,7,17,126.0,-1,12.0,1003.0,SE,96.11,no,no,Episodio de Polución
28627,2013,4,7,18,97.0,-1,12.0,1003.0,SE,101.03,no,no,Episodio de Polución
28628,2013,4,7,19,83.0,-2,11.0,1005.0,SE,104.16,no,no,Episodio de Polución
28629,2013,4,7,20,97.0,-2,11.0,1006.0,SE,105.95,no,no,Episodio de Polución
28630,2013,4,7,21,90.0,-2,12.0,1008.0,NW,1.79,no,no,Episodio de Polución
28631,2013,4,7,22,93.0,4,9.0,1008.0,NW,4.92,no,no,Episodio de Polución
28632,2013,4,7,23,78.0,3,9.0,1008.0,NE,3.13,no,no,Episodio de Polución
28633,2013,4,8,0,54.0,2,8.0,1008.0,NW,1.79,no,no,Episodio de Polución
28634,2013,4,8,1,59.0,2,7.0,1007.0,NE,3.13,no,no,Episodio de Polución
28635,2013,4,8,2,44.0,1,7.0,1008.0,NE,8.05,no,no,Episodio de Polución
28636,2013,4,8,3,22.0,1,8.0,1009.0,NW,5.81,no,no,Baja Polución
28637,2013,4,8,4,27.0,-15,9.0,1010.0,NW,14.75,no,no,Baja Polución
28638,2013,4,8,5,33.0,-21,8.0,1010.0,NW,24.58,no,no,Baja Polución
28639,2013,4,8,6,29.0,-22,8.0,1011.0,NW,34.41,no,no,Baja Polución
28640,2013,4,8,7,13.0,-20,7.0,1012.0,NW,45.59,no,no,Baja Polución
28641,2013,4,8,8,15.0,-17,8.0,1012.0,NW,56.77,no,no,Baja Polución
28642,2013,4,8,9,17.0,-17,9.0,1013.0,NW,68.84,no,no,Baja Polución
28643,2013,4,8,10,16.0,-15,10.0,1013.0,NW,80.91,no,no,Baja Polución
28644,2013,4,8,11,14.0,-15,11.0,1013.0,NW,92.98,no,no,Baja Polución
28645,2013,4,8,12,14.0,-15,12.0,1012.0,NW,104.16,no,no,Baja Polución
28646,2013,4,8,13,12.0,-16,12.0,1012.0,NW,115.34,no,no,Baja Polución
28647,2013,4,8,14,17.0,-16,12.0,1012.0,NW,126.52,no,no,Baja Polución
28648,2013,4,8,15,13.0,-16,13.0,1012.0,NW,136.35,no,no,Baja Polución
28649,2013,4,8,16,12.0,-17,12.0,1012.0,NW,148.42,no,no,Baja Polución
28650,2013,4,8,17,17.0,-16,12.0,1013.0,NW,159.6,no,no,Baja Polución
28651,2013,4,8,18,12.0,-16,11.0,1014.0,NW,168.54,no,no,Baja Polución
28652,2013,4,8,19,16.0,-17,10.0,1014.0,NW,178.37,no,no,Baja Polución
28653,2013,4,8,20,10.0,-16,9.0,1015.0,NW,187.31,no,no,Baja Polución
28654,2013,4,8,21,15.0,-16,9.0,1016.0,NW,196.25,no,no,Baja Polución
28655,2013,4,8,22,11.0,-15,8.0,1016.0,NW,203.4,no,no,Baja Polución
28656,2013,4,8,23,13.0,-13,8.0,1016.0,NW,212.34,no,no,Baja Polución
28657,2013,4,9,0,12.0,-13,8.0,1015.0,NW,221.28,no,no,Baja Polución
28658,2013,4,9,1,10.0,-11,7.0,1016.0,NW,229.33,no,no,Baja Polución
28659,2013,4,9,2,8.0,-11,7.0,1015.0,NW,239.16,no,no,Baja Polución
28660,2013,4,9,3,6.0,-11,7.0,1016.0,NW,247.21,no,no,Baja Polución
28661,2013,4,9,4,8.0,-11,6.0,1017.0,NW,251.23,no,no,Baja Polución
28662,2013,4,9,5,8.0,-11,6.0,1018.0,NW,260.17,no,no,Baja Polución
28663,2013,4,9,6,9.0,-10,5.0,1018.0,NW,265.09,no,no,Baja Polución
28664,2013,4,9,7,9.0,-11,7.0,1019.0,NW,270.01,no,no,Baja Polución
28665,2013,4,9,8,11.0,-11,8.0,1019.0,NW,278.95,no,no,Baja Polución
28666,2013,4,9,9,10.0,-12,10.0,1020.0,NW,286.1,no,no,Baja Polución
28667,2013,4,9,10,12.0,-12,10.0,1021.0,NW,295.04,no,no,Baja Polución
28668,2013,4,9,11,13.0,-13,12.0,1021.0,NW,302.19,no,no,Baja Polución
28669,2013,4,9,12,13.0,-13,12.0,1020.0,NW,309.34,no,no,Baja Polución
28670,2013,4,9,13,14.0,-15,13.0,1020.0,NW,316.49,no,no,Baja Polución
28671,2013,4,9,14,14.0,-12,12.0,1020.0,NW,321.41,no,no,Baja Polución
28672,2013,4,9,15,14.0,-11,11.0,1020.0,NE,1.79,no,no,Baja Polución
28673,2013,4,9,16,11.0,-10,11.0,1019.0,NW,4.02,no,no,Baja Polución
28674,2013,4,9,17,11.0,-12,11.0,1020.0,NW,12.07,no,no,Baja Polución
28675,2013,4,9,18,12.0,-11,10.0,1020.0,NW,20.12,no,no,Baja Polución
28676,2013,4,9,19,13.0,-15,9.0,1021.0,NW,25.93,no,no,Baja Polución
28677,2013,4,9,20,14.0,-13,9.0,1022.0,NW,33.08,no,no,Baja Polución
28678,2013,4,9,21,22.0,-13,8.0,1022.0,NW,40.23,no,no,Baja Polución
28679,2013,4,9,22,11.0,-13,7.0,1023.0,NW,46.04,no,no,Baja Polución
28680,2013,4,9,23,11.0,-12,6.0,1023.0,NW,51.85,no,no,Baja Polución
28681,2013,4,10,0,10.0,-11,6.0,1022.0,NW,56.77,no,no,Baja Polución
28682,2013,4,10,1,10.0,-10,6.0,1022.0,NW,62.58,no,no,Baja Polución
28683,2013,4,10,2,11.0,-10,6.0,1022.0,NW,68.39,no,no,Baja Polución
28684,2013,4,10,3,9.0,-11,5.0,1022.0,NW,73.31,no,no,Baja Polución
28685,2013,4,10,4,11.0,-10,5.0,1021.0,NW,79.12,no,no,Baja Polución
28686,2013,4,10,5,8.0,-9,5.0,1021.0,NW,84.93,no,no,Baja Polución
28687,2013,4,10,6,9.0,-9,4.0,1021.0,NW,89.85,no,no,Baja Polución
28688,2013,4,10,7,11.0,-9,6.0,1021.0,NW,94.77,no,no,Baja Polución
28689,2013,4,10,8,8.0,-10,8.0,1021.0,NW,102.82,no,no,Baja Polución
28690,2013,4,10,9,12.0,-10,9.0,1021.0,NW,110.87,no,no,Baja Polución
28691,2013,4,10,10,12.0,-11,11.0,1021.0,NW,120.7,no,no,Baja Polución
28692,2013,4,10,11,12.0,-13,11.0,1020.0,NW,129.64,no,no,Baja Polución
28693,2013,4,10,12,10.0,-15,12.0,1019.0,NW,138.58,no,no,Baja Polución
28694,2013,4,10,13,10.0,-15,12.0,1018.0,NW,147.52,no,no,Baja Polución
28695,2013,4,10,14,14.0,-13,13.0,1018.0,NW,157.35,no,no,Baja Polución
28696,2013,4,10,15,17.0,-12,12.0,1017.0,NW,167.18,no,no,Baja Polución
28697,2013,4,10,16,10.0,-13,13.0,1016.0,NW,175.23,no,no,Baja Polución
28698,2013,4,10,17,7.0,-14,11.0,1016.0,NW,182.38,no,no,Baja Polución
28699,2013,4,10,18,6.0,-14,11.0,1016.0,NW,189.53,no,no,Baja Polución
28700,2013,4,10,19,10.0,-14,10.0,1017.0,NW,194.45,no,no,Baja Polución
28701,2013,4,10,20,17.0,-14,9.0,1017.0,NW,197.58,no,no,Baja Polución
28702,2013,4,10,21,17.0,-15,9.0,1018.0,NW,201.6,no,no,Baja Polución
28703,2013,4,10,22,21.0,-16,9.0,1018.0,NW,204.73,no,no,Baja Polución
28704,2013,4,10,23,26.0,-13,7.0,1018.0,NW,207.86,no,no,Baja Polución
28705,2013,4,11,0,21.0,-13,7.0,1019.0,NW,210.99,no,no,Baja Polución
28706,2013,4,11,1,27.0,-12,7.0,1019.0,NW,214.12,no,no,Baja Polución
28707,2013,4,11,2,29.0,-10,1.0,1019.0,NW,218.14,no,no,Baja Polución
28708,2013,4,11,3,41.0,-11,3.0,1019.0,NW,219.93,no,no,Episodio de Polución
28709,2013,4,11,4,16.0,-10,2.0,1019.0,NW,223.06,no,no,Baja Polución
28710,2013,4,11,5,15.0,-10,2.0,1019.0,NW,224.85,no,no,Baja Polución
28711,2013,4,11,6,13.0,-11,6.0,1019.0,NW,229.77,no,no,Baja Polución
28712,2013,4,11,7,19.0,-12,8.0,1020.0,NW,236.92,no,no,Baja Polución
28713,2013,4,11,8,19.0,-13,10.0,1020.0,NW,245.86,no,no,Baja Polución
28714,2013,4,11,9,18.0,-14,11.0,1021.0,NW,255.69,no,no,Baja Polución
28715,2013,4,11,10,,-15,12.0,1020.0,NW,263.74,no,no,
28716,2013,4,11,11,10.0,-15,14.0,1020.0,NW,271.79,no,no,Baja Polución
28717,2013,4,11,12,13.0,-16,15.0,1019.0,NW,280.73,no,no,Baja Polución
28718,2013,4,11,13,12.0,-17,16.0,1018.0,NW,288.78,no,no,Baja Polución
28719,2013,4,11,14,14.0,-16,17.0,1017.0,NW,295.93,no,no,Baja Polución
28720,2013,4,11,15,9.0,-17,18.0,1016.0,NW,305.76,no,no,Baja Polución
28721,2013,4,11,16,8.0,-17,18.0,1016.0,NW,313.81,no,no,Baja Polución
28722,2013,4,11,17,6.0,-18,17.0,1016.0,NW,321.86,no,no,Baja Polución
28723,2013,4,11,18,6.0,-18,16.0,1016.0,NW,329.91,no,no,Baja Polución
28724,2013,4,11,19,5.0,-16,13.0,1016.0,NE,1.79,no,no,Baja Polución
28725,2013,4,11,20,11.0,-12,11.0,1017.0,NE,3.58,no,no,Baja Polución
28726,2013,4,11,21,22.0,-7,8.0,1017.0,cv,0.89,no,no,Baja Polución
28727,2013,4,11,22,41.0,-11,9.0,1017.0,SE,1.79,no,no,Episodio de Polución
28728,2013,4,11,23,49.0,-13,12.0,1017.0,SE,5.81,no,no,Episodio de Polución
28729,2013,4,12,0,32.0,-11,9.0,1017.0,SE,8.94,no,no,Baja Polución
28730,2013,4,12,1,38.0,-7,6.0,1017.0,cv,0.89,no,no,Episodio de Polución
28731,2013,4,12,2,41.0,-8,5.0,1017.0,cv,1.78,no,no,Episodio de Polución
28732,2013,4,12,3,35.0,-4,4.0,1016.0,NW,0.89,no,no,Baja Polución
28733,2013,4,12,4,42.0,-4,2.0,1016.0,cv,0.89,no,no,Episodio de Polución
28734,2013,4,12,5,55.0,-6,3.0,1016.0,cv,1.34,no,no,Episodio de Polución
28735,2013,4,12,6,62.0,-6,1.0,1016.0,NW,3.13,no,no,Episodio de Polución
28736,2013,4,12,7,66.0,-4,5.0,1016.0,NE,0.89,no,no,Episodio de Polución
28737,2013,4,12,8,64.0,-7,10.0,1016.0,cv,0.89,no,no,Episodio de Polución
28738,2013,4,12,9,53.0,-8,12.0,1016.0,cv,1.78,no,no,Episodio de Polución
28739,2013,4,12,10,62.0,-10,14.0,1016.0,NW,1.79,no,no,Episodio de Polución
28740,2013,4,12,11,53.0,-12,16.0,1015.0,NW,3.58,no,no,Episodio de Polución
28741,2013,4,12,12,50.0,-10,18.0,1014.0,cv,0.89,no,no,Episodio de Polución
28742,2013,4,12,13,62.0,-10,18.0,1013.0,SE,1.79,no,no,Episodio de Polución
28743,2013,4,12,14,74.0,-9,21.0,1011.0,SE,4.92,no,no,Episodio de Polución
28744,2013,4,12,15,41.0,-8,23.0,1009.0,SE,8.94,no,no,Episodio de Polución
28745,2013,4,12,16,29.0,-8,23.0,1008.0,SE,13.86,no,no,Baja Polución
28746,2013,4,12,17,45.0,-6,23.0,1008.0,SE,19.67,no,no,Episodio de Polución
28747,2013,4,12,18,54.0,-4,21.0,1008.0,SE,22.8,no,no,Episodio de Polución
28748,2013,4,12,19,52.0,-3,20.0,1008.0,cv,1.79,no,no,Episodio de Polución
28749,2013,4,12,20,51.0,-1,17.0,1009.0,cv,2.68,no,no,Episodio de Polución
28750,2013,4,12,21,47.0,-2,18.0,1008.0,SE,1.79,no,no,Episodio de Polución
28751,2013,4,12,22,52.0,0,20.0,1007.0,SE,7.6,no,no,Episodio de Polución
28752,2013,4,12,23,54.0,0,18.0,1006.0,cv,0.89,no,no,Episodio de Polución
28753,2013,4,13,0,59.0,1,11.0,1006.0,NE,0.89,no,no,Episodio de Polución
28754,2013,4,13,1,57.0,1,11.0,1005.0,cv,0.89,no,no,Episodio de Polución
28755,2013,4,13,2,65.0,2,15.0,1004.0,SE,3.13,no,no,Episodio de Polución
28756,2013,4,13,3,91.0,1,8.0,1003.0,cv,0.89,no,no,Episodio de Polución
28757,2013,4,13,4,100.0,1,8.0,1002.0,cv,1.78,no,no,Episodio de Polución
28758,2013,4,13,5,109.0,2,7.0,1002.0,cv,2.67,no,no,Episodio de Polución
28759,2013,4,13,6,101.0,2,5.0,1002.0,NW,1.79,no,no,Episodio de Polución
28760,2013,4,13,7,111.0,4,9.0,1002.0,NW,3.58,no,no,Episodio de Polución
28761,2013,4,13,8,101.0,3,13.0,1002.0,NE,1.79,no,no,Episodio de Polución
28762,2013,4,13,9,110.0,3,17.0,1002.0,cv,1.79,no,no,Episodio de Polución
28763,2013,4,13,10,117.0,2,19.0,1002.0,NE,1.79,no,no,Episodio de Polución
28764,2013,4,13,11,132.0,2,23.0,1002.0,NW,3.13,no,no,Episodio de Polución
28765,2013,4,13,12,117.0,0,25.0,1002.0,NE,4.92,no,no,Episodio de Polución
28766,2013,4,13,13,75.0,2,26.0,1002.0,NW,11.18,no,no,Episodio de Polución
28767,2013,4,13,14,25.0,1,24.0,1002.0,NW,21.01,no,no,Baja Polución
28768,2013,4,13,15,14.0,0,26.0,1003.0,NW,29.95,no,no,Baja Polución
28769,2013,4,13,16,16.0,-2,25.0,1003.0,NW,38.0,no,no,Baja Polución
28770,2013,4,13,17,13.0,-4,23.0,1004.0,NW,47.83,no,no,Baja Polución
28771,2013,4,13,18,10.0,-5,21.0,1005.0,NW,57.66,no,no,Baja Polución
28772,2013,4,13,19,10.0,-6,17.0,1006.0,NW,65.71,no,no,Baja Polución
28773,2013,4,13,20,8.0,-9,17.0,1007.0,NW,75.54,no,no,Baja Polución
28774,2013,4,13,21,10.0,-9,14.0,1009.0,NW,81.35,no,no,Baja Polución
28775,2013,4,13,22,10.0,-13,14.0,1010.0,NW,88.5,no,no,Baja Polución
28776,2013,4,13,23,12.0,-14,13.0,1011.0,NE,7.15,no,no,Baja Polución
28777,2013,4,14,0,8.0,-15,12.0,1012.0,NE,15.2,no,no,Baja Polución
28778,2013,4,14,1,6.0,-16,11.0,1013.0,NE,19.22,no,no,Baja Polución
28779,2013,4,14,2,5.0,-18,10.0,1013.0,NW,4.92,no,no,Baja Polución
28780,2013,4,14,3,6.0,-18,8.0,1013.0,NE,1.79,no,no,Baja Polución
28781,2013,4,14,4,7.0,-14,4.0,1013.0,NW,3.13,no,no,Baja Polución
28782,2013,4,14,5,6.0,-15,5.0,1014.0,NE,4.02,no,no,Baja Polución
28783,2013,4,14,6,4.0,-15,5.0,1014.0,NE,7.15,no,no,Baja Polución
28784,2013,4,14,7,6.0,-17,8.0,1014.0,NE,11.17,no,no,Baja Polución
28785,2013,4,14,8,9.0,-18,10.0,1015.0,NW,3.13,no,no,Baja Polución
28786,2013,4,14,9,7.0,-18,11.0,1015.0,cv,1.79,no,no,Baja Polución
28787,2013,4,14,10,10.0,-18,12.0,1014.0,NW,1.79,no,no,Baja Polución
28788,2013,4,14,11,34.0,-13,14.0,1013.0,cv,0.89,no,no,Baja Polución
28789,2013,4,14,12,59.0,-5,15.0,1011.0,SE,3.13,no,no,Episodio de Polución
28790,2013,4,14,13,53.0,-5,15.0,1010.0,SE,7.15,no,no,Episodio de Polución
28791,2013,4,14,14,45.0,-6,16.0,1009.0,SE,11.17,no,no,Episodio de Polución
28792,2013,4,14,15,38.0,-5,16.0,1008.0,SE,16.98,no,no,Episodio de Polución
28793,2013,4,14,16,39.0,-6,17.0,1007.0,SE,22.79,no,no,Episodio de Polución
28794,2013,4,14,17,45.0,-6,16.0,1006.0,SE,27.71,no,no,Episodio de Polución
28795,2013,4,14,18,42.0,-5,15.0,1005.0,SE,32.63,no,no,Episodio de Polución
28796,2013,4,14,19,43.0,-4,14.0,1005.0,SE,36.65,no,no,Episodio de Polución
28797,2013,4,14,20,50.0,-4,14.0,1005.0,SE,39.78,no,no,Episodio de Polución
28798,2013,4,14,21,48.0,-4,13.0,1005.0,SE,42.91,no,no,Episodio de Polución
28799,2013,4,14,22,56.0,-3,12.0,1006.0,SE,46.04,no,no,Episodio de Polución
28800,2013,4,14,23,63.0,-2,10.0,1006.0,SE,49.17,no,no,Episodio de Polución
28801,2013,4,15,0,59.0,-3,11.0,1006.0,SE,52.3,no,no,Episodio de Polución
28802,2013,4,15,1,53.0,-2,9.0,1005.0,cv,0.89,no,no,Episodio de Polución
28803,2013,4,15,2,42.0,-1,8.0,1005.0,NE,1.79,no,no,Episodio de Polución
28804,2013,4,15,3,44.0,-1,8.0,1005.0,NE,3.58,no,no,Episodio de Polución
28805,2013,4,15,4,50.0,-1,7.0,1005.0,SE,0.89,no,no,Episodio de Polución
28806,2013,4,15,5,65.0,-1,7.0,1004.0,SE,1.78,no,no,Episodio de Polución
28807,2013,4,15,6,70.0,-1,6.0,1005.0,NE,0.89,no,no,Episodio de Polución
28808,2013,4,15,7,73.0,1,9.0,1005.0,NW,0.89,no,no,Episodio de Polución
28809,2013,4,15,8,71.0,-2,11.0,1006.0,SE,1.79,no,no,Episodio de Polución
28810,2013,4,15,9,62.0,-4,13.0,1005.0,cv,3.13,no,no,Episodio de Polución
